CNES,UNIDADE,COD_MUNICIPIO,MUNICIPIO,INE,CATEGORIA,CBO_DESCRICAO,CH
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328127,Psicologo,PSICOLOGO CLINICO,32.0
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328135,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,20.0
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328135,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328135,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328135,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,36.0
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328135,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
7892829,SMS CF HELENA BESSERMAN VIANNA AP 40,330455,Rio de Janeiro,0002328135,Psicologo,PSICOLOGO CLINICO,32.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Assistente Social,ASSISTENTE SOCIAL,30.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Nutricionista,NUTRICIONISTA,20.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Outros,SANITARISTA,20.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Psicologo,PSICOLOGO CLINICO,20.0
7894554,SMS CF ISABELA SEVERO DA SILVA AP 52,330455,Rio de Janeiro,0000302090,Psicologo,PSICOLOGO CLINICO,40.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Assistente Social,ASSISTENTE SOCIAL,25.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Assistente Social,ASSISTENTE SOCIAL,20.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Nutricionista,NUTRICIONISTA,20.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Nutricionista,NUTRICIONISTA,25.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Outros,SANITARISTA,35.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
7985657,SMS CF EIDIMIR THIAGO DE SOUZA AP 31,330455,Rio de Janeiro,0002247720,Psicologo,PSICOLOGO CLINICO,25.0
7998678,SMS CF IVANIR DE MELLO AP 33,330455,Rio de Janeiro,0002328089,Medico,MEDICO GINECOLOGISTA E OBSTETRA,38.0
7998678,SMS CF IVANIR DE MELLO AP 33,330455,Rio de Janeiro,0002328089,Nutricionista,NUTRICIONISTA,30.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Assistente Social,ASSISTENTE SOCIAL,25.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Fisioterapeuta,FISIOTERAPEUTA GERAL,25.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Fonoaudiologo,FONOAUDIOLOGO GERAL,25.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Nutricionista,NUTRICIONISTA,25.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Nutricionista,NUTRICIONISTA,35.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,35.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Psicologo,PSICOLOGO CLINICO,35.0
9016805,SMS CF NILDA CAMPOS DE LIMA AP 31,330455,Rio de Janeiro,0001584553,Psicologo,PSICOLOGO CLINICO,35.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Assistente Social,ASSISTENTE SOCIAL,30.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Farmaceutico,FARMACEUTICO,40.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Farmaceutico,FARMACEUTICO,40.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9045023,SMS CF OLGA PEREIRA PACHECO AP 32,330455,Rio de Janeiro,0002266733,Psicologo,PSICOLOGO CLINICO,40.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Assistente Social,ASSISTENTE SOCIAL,30.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Assistente Social,ASSISTENTE SOCIAL,30.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Fisioterapeuta,FISIOTERAPEUTA GERAL,40.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Fonoaudiologo,FONOAUDIOLOGO GERAL,30.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9061401,SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52,330455,Rio de Janeiro,0002260891,Psicologo,PSICOLOGO CLINICO,20.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Assistente Social,ASSISTENTE SOCIAL,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Assistente Social,ASSISTENTE SOCIAL,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Farmaceutico,FARMACEUTICO,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Farmaceutico,FARMACEUTICO,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Farmaceutico,FARMACEUTICO,30.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Nutricionista,NUTRICIONISTA,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Nutricionista,NUTRICIONISTA,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Psicologo,PSICOLOGO CLINICO,40.0
9067078,SMS CF ODALEA FIRMO DUTRA AP 22,330455,Rio de Janeiro,0002303728,Psicologo,PSICOLOGO CLINICO,40.0
9071385,SMS CF ARTHUR BISPO DO ROSARIO AP 40,330455,Rio de Janeiro,0002328119,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9071385,SMS CF ARTHUR BISPO DO ROSARIO AP 40,330455,Rio de Janeiro,0002328119,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
9071385,SMS CF ARTHUR BISPO DO ROSARIO AP 40,330455,Rio de Janeiro,0002328119,Medico,MEDICO PEDIATRA,24.0
9071385,SMS CF ARTHUR BISPO DO ROSARIO AP 40,330455,Rio de Janeiro,0002328119,Outros,SANITARISTA,40.0
9071385,SMS CF ARTHUR BISPO DO ROSARIO AP 40,330455,Rio de Janeiro,0002328119,Outros,SANITARISTA,36.0
9071385,SMS CF ARTHUR BISPO DO ROSARIO AP 40,330455,Rio de Janeiro,0002328119,Psicologo,PSICOLOGO CLINICO,40.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Assistente Social,ASSISTENTE SOCIAL,30.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Assistente Social,ASSISTENTE SOCIAL,30.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,30.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,30.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Outros,SANITARISTA,40.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9072640,SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33,330455,Rio de Janeiro,0001551442,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Assistente Social,ASSISTENTE SOCIAL,25.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Nutricionista,NUTRICIONISTA,35.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Nutricionista,NUTRICIONISTA,25.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Outros,SANITARISTA,35.0
9072659,SMS CF WILMA COSTA AP 31,330455,Rio de Janeiro,0000302589,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,35.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Assistente Social,ASSISTENTE SOCIAL,30.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Medico,MEDICO PSIQUIATRA,10.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Outros,SANITARISTA,20.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Outros,SANITARISTA,35.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,30.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,30.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Psicologo,PSICOLOGO CLINICO,30.0
9075143,SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31,330455,Rio de Janeiro,0002327899,Terapeuta Ocupacional,TERAPEUTA OCUPACIONAL,30.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Assistente Social,ASSISTENTE SOCIAL,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Fonoaudiologo,FONOAUDIOLOGO GERAL,20.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Nutricionista,NUTRICIONISTA,20.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Nutricionista,NUTRICIONISTA,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Psicologo,PSICOLOGO CLINICO,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Psicologo,PSICOLOGO CLINICO,40.0
9079939,SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10,330455,Rio de Janeiro,0002327805,Psicologo,PSICOLOGO CLINICO,40.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Assistente Social,ASSISTENTE SOCIAL,30.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,30.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Outros,SANITARISTA,40.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Psicologo,PSICOLOGO CLINICO,30.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Psicologo,PSICOLOGO CLINICO,20.0
9080163,SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10,330455,Rio de Janeiro,0002327813,Psicologo,PSICOLOGO CLINICO,32.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Assistente Social,ASSISTENTE SOCIAL,30.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Enfermeiro,ENFERMEIRO OBSTETRICO,20.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Farmaceutico,FARMACEUTICO,40.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Nutricionista,NUTRICIONISTA,40.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Outros,SANITARISTA,40.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Outros,SANITARISTA,40.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Psicologo,PSICOLOGO CLINICO,40.0
9101764,SMS CF AMELIA DOS SANTOS FERREIRA AP 32,330455,Rio de Janeiro,0002265575,Terapeuta Ocupacional,TERAPEUTA OCUPACIONAL,30.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,20.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Fisioterapeuta,FISIOTERAPEUTA GERAL,25.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Medico,MEDICO INFECTOLOGISTA,15.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Nutricionista,NUTRICIONISTA,25.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,30.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Psicologo,PSICOLOGO CLINICO,25.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Psicologo,PSICOLOGO CLINICO,35.0
9107835,SMS CF VALTER FELISBINO DE SOUZA AP 31,330455,Rio de Janeiro,0002247739,Psicologo,PSICOLOGO CLINICO,20.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Assistente Social,ASSISTENTE SOCIAL,28.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,32.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,30.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Medico,MEDICO HOMEOPATA,22.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Psicologo,PSICOLOGO CLINICO,20.0
9111344,SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33,330455,Rio de Janeiro,0002328062,Psicologo,PSICOLOGO CLINICO,22.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Outros,EDUCADOR SOCIAL,30.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,30.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Psicologo,PSICOLOGO CLINICO,30.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Psicologo,PSICOLOGO CLINICO,30.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Psicologo,PSICOLOGO CLINICO,30.0
9127100,SMS CF JOSE NEVES AP 40,330455,Rio de Janeiro,0002328143,Terapeuta Ocupacional,TERAPEUTA OCUPACIONAL,30.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Assistente Social,ASSISTENTE SOCIAL,20.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,30.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,32.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Fisioterapeuta,FISIOTERAPEUTA GERAL,22.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Medico,MEDICO PEDIATRA,10.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Medico,MEDICO INFECTOLOGISTA,12.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Medico,MEDICO PEDIATRA,22.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Nutricionista,NUTRICIONISTA,30.0
9128867,SMS CF AMAURY BOTTANY AP 33,330455,Rio de Janeiro,0002328054,Outros,SANITARISTA,22.0
9131884,SMS CF DEPUTADO PEDRO FERNANDES FILHO AP 33,330455,Rio de Janeiro,0001565729,Assistente Social,ASSISTENTE SOCIAL,30.0
9131884,SMS CF DEPUTADO PEDRO FERNANDES FILHO AP 33,330455,Rio de Janeiro,0001565729,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,30.0
9131884,SMS CF DEPUTADO PEDRO FERNANDES FILHO AP 33,330455,Rio de Janeiro,0001565729,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
9131884,SMS CF DEPUTADO PEDRO FERNANDES FILHO AP 33,330455,Rio de Janeiro,0001565729,Outros,EDUCADOR SOCIAL,30.0
9131884,SMS CF DEPUTADO PEDRO FERNANDES FILHO AP 33,330455,Rio de Janeiro,0001565729,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
